kind,variant_id,question,case_id,case_hash,case_seed,source_count,accepted,verifier_all_ok,cleared_count,sources_total,t_per_source_s,T_total_virtual,T_move,T_measure,T_switch,T_clear,n_measures,n_switches,n_clear_attempts,parameter_sha256,parameters_json,metrics_path
ablation,q3_full,q3,paper_q3_n10_s950000,7a6593237b58b86cee5e80b0c287c99eb5b7499d3b9928bccbd24346edd6983e,950000,10,True,True,10,10,245.53070384379188,2455.307038437919,1705.3070384379184,580.0,114.0,56.0,116,114,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950000/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950001,6e9578549d4b363915ee9bb8dd6425650dfc6221a92773b543f006d262365298,950001,10,True,True,10,10,271.3632563068608,2713.6325630686083,1941.6325630686079,600.0,116.0,56.0,120,116,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950001/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950002,356d73bee4329b5e0251a177ef17d08322738d1e81e22652d55eaec8779b034d,950002,10,True,True,10,10,264.77018532634486,2647.701853263449,1934.701853263449,555.0,108.0,50.0,111,108,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950002/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950003,229d17a7d1155ef74d5350cca718704f1e82937d3892f4d4fa08afc23210214e,950003,10,True,True,10,10,288.5263586754616,2885.263586754616,2159.2635867546173,570.0,106.0,50.0,114,106,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950003/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950004,326bcd24e7f64c7809ccd9d768ebbeb9702a2d46f3e10b6c910be5b0d8f31100,950004,10,True,True,10,10,250.6061665305036,2506.061665305036,1749.061665305036,590.0,114.0,53.0,118,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950004/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950005,eae2437cb774d21be431a70fed8ad9d1c4b05daebb9dd84cdf650b32ac6ef41e,950005,10,True,True,10,10,298.0696348600823,2980.696348600823,2183.696348600823,625.0,119.0,53.0,125,119,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950005/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950006,ee598aa4e45f83eb49bbd22e99e53f7bdca975ce996fcfebeb487715a1c740f6,950006,10,True,True,10,10,283.507235112423,2835.0723511242304,2053.072351124231,615.0,114.0,53.0,123,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950006/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950007,06845e5f5cdd3dc83914ce6eab8170da7bc7fba4883082077a2224930e16c02c,950007,10,True,True,10,10,296.3700422076025,2963.7004220760255,2189.7004220760255,610.0,114.0,50.0,122,114,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950007/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950008,ce87a58f99931fc3e322fa2a4c739a578b017b9e8110c4a08da99aa85a45564f,950008,10,True,True,10,10,292.99473435259904,2929.94734352599,2136.9473435259906,620.0,120.0,53.0,124,120,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950008/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950009,62b906d64de55e8992ae3428e6fae4826c5952809819c29180cd8018bb388392,950009,10,True,True,10,10,280.99623417792805,2809.9623417792805,2062.9623417792805,585.0,112.0,50.0,117,112,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950009/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950010,3c36f46d77a6680c9f78d237e8037a2ae89c1b7712f3520176c96586843e2d45,950010,10,True,True,10,10,251.72826169958185,2517.2826169958184,1735.2826169958184,610.0,119.0,53.0,122,119,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950010/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950011,b7d0f3b060ddbdb759d30e35915b640ad99008690ae5c12fe0083610e7c22776,950011,10,True,True,10,10,259.79801528521455,2597.9801528521452,1871.9801528521452,565.0,111.0,50.0,113,111,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950011/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950012,36405c985c8480d32eec098b89339bef8a994e555e103f27fa9cd9d296ca76dc,950012,10,True,True,10,10,255.82185641233986,2558.2185641233987,1828.2185641233987,570.0,110.0,50.0,114,110,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950012/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950013,c1ae6592a36d6aa84d44cae5db3d8bb24e8527207f0b97cbbbd85f58fb82ec26,950013,10,True,True,10,10,290.95033648863875,2909.5033648863878,2137.5033648863887,605.0,114.0,53.0,121,114,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950013/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950014,48e901e389067fd08eb9fa0d1b024a26a9dce6fcb76c63363681bd31df605234,950014,10,True,True,10,10,277.1551883156076,2771.5518831560757,2020.5518831560753,585.0,113.0,53.0,117,113,11,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950014/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950015,2b34643cecf2fe4d0f21f58d5889e7ab7338441d455ef1cbbf7ed76a3ccf8736,950015,10,True,True,10,10,299.1324615647329,2991.324615647329,2195.3246156473283,620.0,117.0,59.0,124,117,13,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950015/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950016,0045370052796c531d12bdba2228a6b391e11dd5d29c8e9251fec833e6f0bd4a,950016,10,True,True,10,10,246.9986328745835,2469.986328745835,1744.986328745835,565.0,110.0,50.0,113,110,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950016/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950017,90d473c78c19a990cce139ccc6d64dfd4353f4ff8cbfd1d2601d11267eba13f8,950017,10,True,True,10,10,280.9920186492794,2809.9201864927936,2027.9201864927936,615.0,117.0,50.0,123,117,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950017/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950018,61194423301a411192a9e86f0ab54f0e46672312f0104504e3625b189cc65754,950018,10,True,True,10,10,275.33390580004306,2753.3390580004307,1984.3390580004307,600.0,113.0,56.0,120,113,12,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950018/metrics.json
ablation,q3_full,q3,paper_q3_n10_s950019,84c676869373222ccda06ef4beb1b1c011ec4f7f5c62e7e851501b8989a812fc,950019,10,True,True,10,10,283.9148993684295,2839.1489936842945,2045.1489936842943,625.0,119.0,50.0,125,119,10,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n10_s950019/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950040,372a6ac63171fcb0f8d2d09d61b7c4f3e9ac70509316f5fd4e875c55cf4c373e,950040,16,True,True,16,16,195.53222733533394,3128.515637365343,2355.5156373653426,580.0,110.0,83.0,116,110,17,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950040/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950041,7013bc1a183c58a4b86368cf23f39a622c307704019dbf412a2ef628f617a426,950041,16,True,True,16,16,207.35678925558256,3317.708628089321,2637.708628089321,500.0,91.0,89.0,100,91,19,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950041/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950042,8985a0acf9ff3752eff344987a14d37db3a53efe3207d6e80320b0cab10d7908,950042,16,True,True,16,16,186.8141763303141,2989.0268212850256,2326.0268212850247,490.0,90.0,83.0,98,90,17,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950042/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950043,838c4ab65fb30cf0cb282ba3c6fcb53c26aecca0d6069c1704d5dc8a17057a39,950043,16,True,True,16,16,201.82828182281318,3229.252509165011,2455.252509165011,580.0,108.0,86.0,116,108,18,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950043/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950044,6fcc4f216a709b6ffab49583c5f5ccfb80ba404980b873b0f64317faf928d271,950044,16,True,True,16,16,184.55682911128116,2952.9092657804986,2216.9092657804977,545.0,105.0,86.0,109,105,18,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950044/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950045,e925988c4521667e68dd1b903d3b68dabfbf65596e8bec04f6b1ff87c188fab4,950045,16,True,True,16,16,191.38524068703563,3062.16385099257,2382.16385099257,500.0,94.0,86.0,100,94,18,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950045/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950046,c0a1489ae1e8e1fe6d48a4008508b8dd1fb69b8ee626c2bd98fd3738ed3ea631,950046,16,True,True,16,16,170.69132986871472,2731.0612778994355,1988.0612778994353,555.0,105.0,83.0,111,105,17,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950046/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950047,036704ea64775d1dc304a02fedd2c349f6aba9c75c30bde13ee49118186d0749,950047,16,True,True,16,16,229.64423579840457,3674.307772774473,2945.307772774473,545.0,98.0,86.0,109,98,18,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950047/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950048,9027b6e1c14d0444d6be56a029e91132a89953fc48a86ee6ce4ab2da3fb3aced,950048,16,True,True,16,16,180.4163984572733,2886.6623753163726,2177.6623753163726,525.0,101.0,83.0,105,101,17,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950048/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950049,7543e540b56e05cf2bc35a3795d8b6d6b43901365cfd23c47b21f5aaa9b9f23a,950049,16,True,True,16,16,193.2895927132181,3092.6334834114896,2415.6334834114905,500.0,91.0,86.0,100,91,18,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950049/metrics.json
ablation,q3_full,q3,paper_q3_n16_s950050,c48cbf90cb3e8c2933b76686b9620aa28fc6c649441dbd55321160cb9554c43a,950050,16,True,True,16,16,195.00918289330195,3120.1469262928313,2385.146926292832,550.0,105.0,80.0,110,105,16,4729540c1c31a4320ee95e5aab56cd5e3b982a41422bc81fe25c88ff0ce01d88,"{""advance"": 0.25, ""arc_scan"": 0, ""commit"": false, ""estimate"": ""circle"", ""exact_positive"": false, ""info_points"": false, ""offset"": 0.1, ""planning_radius"": 1500, ""probe"": 250, ""probe_count"": 1, ""rotation"": 0.0, ""route_mode"": ""joint"", ""share_at_search"": true, ""share_during"": false, ""share_ratio"": 0.7, ""site_bonus"": 0.0, ""site_passes"": 1, ""sweep_advance"": 0.0, ""trial_limit"": 12, ""trial_radius"": 40, ""unknown_scan"": false}",ablation/q3_full/q3/paper_q3_n16_s950050/metrics.json
